ori_mol,backbone,side_chain,label
S1(=O)(=O)CC(Cc2cc(OC(C(F)(F)F)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc3c(COC3(C)C)cc2)C1,CC1(C)OCc2ccc(C[NH2+]C3CS(=O)(=O)CCC3O)cc21,Cc1cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c1,1
FC1(F)COC(=NC1(C)c1cc(NC(=O)c2ncc(OCC#CC)nc2)ccc1F)N,CC1(c2cc(NC(=O)c3cnccn3)ccc2F)N=C(N)OCC1(F)F,CC#CCO,1
Fc1c2c(ccc1)C(N=C2N)(C=1C=C(C)C(=O)N(C=1)C)c1cc(ccc1)C#CC1CC1,Cc1cc(C2N=C(N)c3c(F)cccc32)cn(C)c1=O,C(#CC1CC1)c1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(NC(=O)C)(C(CC)C)C1=O)CCc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1,CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(C)C(O)C[NH2+]Cc2cccc(OC)c2)C1=O,Fc1cccc(F)c1,1
s1ccnc1-c1cc(ccc1F)CC(NC(=O)COC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,COCC(=O)NC(Cc1ccc(F)c(-c2nccs2)c1)C(O)C[NH3+],CC(C)(C)Cc1cnc2c(c1)CCC1(CCC1)O2,1
s1ccnc1-c1cc(ccc1F)CC(NC(=O)COC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CCO)CC1(CCC1)O2,COCC(=O)NCCc1ccc(F)c(-c2nccs2)c1,1
s1ccnc1-c1cc(ccc1F)CC(NC(=O)COC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,COCC(=O)NC(CO)Cc1ccc(F)c(-c2nccs2)c1,C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1
s1ccnc1-c1cc(ccc1F)CC(NC(=O)COC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(N)Cc1ccc(F)c(-c3nccs3)c1)CC1(CCC1)O2,COCC=O,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)C1OCCC1)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(O)C(Cc1cccc(-c2nccs2)c1)NC(=O)C1CCCO1,CC(C)(C)Cc1cnc2c(c1)C([NH3+])CC1(CCC1)O2,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)C1OCCC1)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1cccc(-c3nccs3)c1)NC=O)CC1(CCC1)O2,C1CCOC1,1
Fc1c2c(ccc1)C(N=C2N)(c1cc(ccc1)-c1cc(cnc1)C#CC)c1cc(ncc1)C(F)F,CC#Cc1cncc(-c2cccc(C3N=C(N)c4c(F)cccc43)c2)c1,FC(F)c1ccccn1,1
Fc1cc(F)ccc1CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NC(C)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,Fc1cccc(F)c1,1
Fc1cc(F)ccc1CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)NC(CO)Cc1ccc(F)cc1F,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NC(C)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)NC(CO)Cc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NCC(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,Cc1cc(F)cc(F)c1,1
s1cc(nc1)-c1cc(ccc1)CC(NC(=O)COC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,COCC(=O)NC(Cc1cccc(-c2cscn2)c1)C(C)O,CC(C)(C)Cc1cnc2c(c1)C([NH3+])CC1(CCC1)O2,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]CCC(F)(F)F)C,CCc1cn2c3c(cc(C(=O)NC(C)C(O)C[NH2+]CCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,c1ccccc1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]CCC(F)(F)F)C,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(C)O)cc13)N(C)S(=O)(=O)CC2,[NH3+]CCC(F)(F)F,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCCCC1)CC,CCc1cn2c3c(cc(C(=O)NC(C)C(O)C[NH2+]C4CCCCC4)cc13)N(CC)S(=O)(=O)CC2,c1ccccc1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCCCC1)CC,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(C)O)cc13)N(CC)S(=O)(=O)CC2,[NH3+]C1CCCCC1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1oc(cn1)C([NH3+])(Cc1ccccc1)C)C,CCNC(=O)c1cc(-c2ncc(C(C)([NH3+])Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1,Fc1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1oc(cn1)C([NH3+])(Cc1ccccc1)C)C,CC(NC(=O)c1cc(-c2ncc(C(C)(C)[NH3+])o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,c1ccccc1,1
S1(=O)(=O)CC(Cc2cc(OC(C(F)(F)F)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2noc(c2)CC(C)(C)C)C1,CC(C)(C)Cc1cc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(N)c(F)c3)C2O)no1,OC(C(F)(F)F)C(F)(F)F,1
S1(=O)(=O)CC(Cc2cc(OC(C(F)(F)F)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2noc(c2)CC(C)(C)C)C1,Nc1c(F)cc(CC2CS(=O)(=O)CC([NH2+]Cc3ccon3)C2O)cc1OC(C(F)(F)F)C(F)(F)F,CC(C)(C)C,1
S1(=O)(=O)CC(Cc2cc(OC(C(F)(F)F)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2noc(c2)CC(C)(C)C)C1,CC(C)(C)Cc1cc(C[NH2+]C2CS(=O)(=O)CCC2O)no1,Cc1cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c1,1
S1(=O)CC(Cc2cc(OC(CO)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(O)c(N)c(F)c3)C2O)c1,OCCC(F)(F)F,1
S1(=O)CC(Cc2cc(OC(CO)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CCC2O)c1,Cc1cc(F)c(N)c(OC(CO)C(F)(F)F)c1,1
S1(=O)CC(Cc2cc(OC(CO)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,Nc1c(F)cc(CC2CS(=O)CC([NH3+])C2O)cc1OC(CO)C(F)(F)F,Cc1cccc(C(C)(C)C)c1,1
S1(=O)CC(Cc2cc(OC(CO)C(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC1CS(=O)CC([NH2+]Cc2cccc(C(C)(C)C)c2)C1O,Nc1c(F)cccc1OC(CO)C(F)(F)F,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)[C@@H](OC)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CO[C@@H](C)C(=O)NC(Cc1cccc(-c2nccs2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncccc21,CC(C)(C)C,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)[C@@H](OC)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CO[C@@H](C)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,c1cscn1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2c(n(c1)C(=O)N(CCCC)C)cccc2)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCCN(C)C(=O)n1cc(C(=O)NCC(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,Cc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2c(n(c1)C(=O)N(CCCC)C)cccc2)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH3+])c2ccccc21,COc1cccc(C)c1,1
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COC\C=C/CCN(C)C2=O)C(O)C[NH2+]Cc1cc(ccc1)C(C)C)C,C[NH2+]CC(O)C1COC/C=C\CCN(C)C(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1,CC(C)c1ccccc1,1
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COC\C=C/CCN(C)C2=O)C(O)C[NH2+]Cc1cc(ccc1)C(C)C)C,CC(C)c1cccc(C[NH2+]CC(O)C2COC/C=C\CCN(C)C(=O)c3cccc(c3)C(=O)N2)c1,CNS(C)(=O)=O,1
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COC\C=C/CCN(C)C2=O)C(O)C[NH2+]Cc1cc(ccc1)C(C)C)C,CC(O)C1COC/C=C\CCN(C)C(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1,CC(C)c1cccc(C[NH3+])c1,1
S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)Cc1ccccc1)(=O)=O,CCc1cn2c3c(cc(C(=O)NC[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)OS(=O)(=O)CC2,Cc1ccccc1,1
S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)Cc1ccccc1)(=O)=O,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]C)cc13)OS(=O)(=O)CC2,FC(F)(F)c1ccccc1,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)N[C@H]([C@H](O)C[NH2+]CCC)Cc1ccccc1)C,CCn1cc2c3c(cc(C(N)=O)cc31)N(C)S(=O)(=O)CC2,CCC[NH2+]C[C@@H](O)CCc1ccccc1,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)N[C@H]([C@H](O)C[NH2+]CCC)Cc1ccccc1)C,CCC[NH2+]C[C@@H](O)[C@H](C)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,c1ccccc1,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)N[C@H]([C@H](O)C[NH2+]CCC)Cc1ccccc1)C,CCn1cc2c3c(cc(C(=O)N[C@H](CO)Cc4ccccc4)cc31)N(C)S(=O)(=O)CC2,CCC[NH2+]C,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)C1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1)C,CCc1cn2c3c(cc(C(=O)NC(CO)Cc4ccccc4)cc13)N(C)S(=O)(=O)C2,C[NH2+]Cc1cccc(OC)c1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)C1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1)C,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C)cc13)N(C)S(=O)(=O)C2,COc1ccccc1,1
S(=O)(=O)(N(c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C(C(=O)NC1CCCCC1)C)c1cc(ccc1)C#N)C,CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2cccc(C#N)c2)S(C)(=O)=O)c1)C(N)=O,C1CCCCC1,1
S(=O)(=O)(N(c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C(C(=O)NC1CCCCC1)C)c1cc(ccc1)C#N)C,CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2cccc(C#N)c2)S(C)(=O)=O)c1,CC([NH3+])C(=O)NC1CCCCC1,1
S1(=O)(=O)CC(Cc2cc(CC)c(NC(=O)C)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CCC2O)c1,CCc1cc(C)cc(F)c1NC(C)=O,1
S1(=O)(=O)CC(Cc2cc(CC)c(NC(=O)C)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CCc1cc(CC2CS(=O)(=O)CC([NH2+]C)C2O)cc(F)c1NC(C)=O,CC(C)(C)c1ccccc1,1
S1(=O)(=O)CC(Cc2cc(CC)c(NC(=O)C)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CCc1cc(CC2CS(=O)(=O)CC([NH3+])C2O)cc(F)c1NC(C)=O,Cc1cccc(C(C)(C)C)c1,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)C)Cc2cc3OCOc3cc2)CC12CCC2)CC(C)(C)C,CC(=O)NC(Cc1ccc2c(c1)OCO2)C(O)C[NH2+]C1CC2(CCC2)Oc2ncccc21,CC(C)(C)C,1
Clc1cc2CC(N=C(NC(Cc3c(csc3CCC)-c3cn[nH]c3)C(=O)[O-])c2cc1)(C)C,CCCc1scc(-c2cn[nH]c2)c1CC(N)C(=O)[O-],CC1(C)Cc2cc(Cl)ccc2C=N1,1
S1(=O)CC(Cc2cc(OCC(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,Nc1c(F)cc(CC2CS(=O)CC([NH3+])C2O)cc1OCC(F)(F)F,Cc1cccc(C(C)(C)C)c1,1
S1(=O)CC(Cc2cc(OCC(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,C[NH2+]C1CS(=O)CC(Cc2cc(F)c(N)c(OCC(F)(F)F)c2)C1O,CC(C)(C)c1ccccc1,1
S1(=O)CC(Cc2cc(OCC(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CCC2O)c1,Cc1cc(F)c(N)c(OCC(F)(F)F)c1,1
S1(=O)CC(Cc2cc(OCC(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3ccc(N)c(F)c3)C2O)c1,OCC(F)(F)F,1
Clc1ccc(cc1)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH3+])CC1(CCC1)O2,CC(=O)NC(Cc1ccc(Cl)cc1)C(C)O,1
Clc1ccc(cc1)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NCC(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,Cc1ccc(Cl)cc1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C[NH2+]Cc1cc(ccc1)CC,CCc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cn(C=O)c3ncccc23)c1,CCCCNC,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C[NH2+]Cc1cc(ccc1)CC,CCCCN(C)C(=O)n1cc(C(=O)NC(C)C(O)C[NH2+]Cc2cccc(CC)c2)c2cccnc21,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C[NH2+]Cc1cc(ccc1)CC,CCCCN(C)C(=O)n1cc(C(=O)NC(CO)Cc2cc(F)cc(F)c2)c2cccnc21,CCc1cccc(C[NH2+]C)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC\C(=N\O)\CC1)c1cc(ccc1)C(C)(C)C,C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=NO)CC1,CC(=O)NC(CO)Cc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC\C(=N\O)\CC1)c1cc(ccc1)C(C)(C)C,CC(=O)NC(C)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=NO)CC1,Fc1cccc(F)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC\C(=N\O)\CC1)c1cc(ccc1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCC(=NO)CC1,CC(C)(C)c1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)/C(=N\OCc1ccccc1)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)C,C/C(=N/OCc1ccccc1)c1cc(C(=O)NCCc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1,COc1cccc(C[NH2+]CCO)c1,1
S(=O)(=O)(N(c1cc(cc(c1)/C(=N\O)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(/C(C)=N\O)c2)c1,CS(=O)(=O)Nc1ccccc1,1
S(=O)(=O)(N(c1cc(cc(c1)/C(=N\O)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,C/C(=N/O)c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,C[NH2+]Cc1cccc(OC)c1,1
S(=O)(=O)(N(c1cc(cc(c1)/C(=N\O)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,COc1cccc(C[NH2+]C[C@H](O)[C@H](C)NC(=O)c2cc(/C(C)=N\O)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,Fc1cccc(F)c1,1
S1(=O)(=O)N(c2cc(cc3n(cc(CC1)c23)CC)C(=O)NC([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)C,CCn1cc2c3c(cc(C(N)=O)cc31)N(C)S(=O)(=O)CC2,O[C@@H](CCc1ccccc1)C[NH2+]C1CC1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCCCC1)C,CCc1cn2c3c(cc(C(N)=O)cc13)N(C)S(=O)(=O)CC2,OC(CCc1ccccc1)C[NH2+]C1CCCCC1,1
S1(=O)(=O)N(c2cc(cc3c2n(cc3CC)CC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCCCC1)C,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH3+])cc13)N(C)S(=O)(=O)CC2,C1CCCCC1,1
O1CCCCOc2nc(cc(c2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C(C)C)COC,COCc1cc2cc(n1)OCCCCOc1cccc(c1)CC(C(C)O)NC2=O,CC(C)c1cccc(C2([NH3+])CC2)c1,1
O1CCCCOc2nc(cc(c2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C(C)C)COC,COCc1cc2cc(n1)OCCCCOc1cccc(c1)CC(C(O)C[NH3+])NC2=O,CC(C)c1cccc(C2CC2)c1,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)[C@H]1OCCC1)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1cccc(-c3nccs3)c1)NC=O)CC1(CCC1)O2,C1CCOC1,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)COC)Cc2cc(ccc2)-c2ncccc2)CC12CCC2)CC(C)(C)C,COCC(=O)NC(C)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,c1ccc(-c2ccccn2)cc1,1
s1ccnc1-c1cc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(Oc4ncc(cc24)CC(C)(C)C)CCC3)c(F)cc1,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CCO)CC1(CCC1)O2,COCC(=O)NCCc1cc(-c2nccs2)ccc1F,1
s1ccnc1-c1cc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(Oc4ncc(cc24)CC(C)(C)C)CCC3)c(F)cc1,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)CCc1cc(-c3nccs3)ccc1F)CC1(CCC1)O2,COCC(N)=O,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)COC)Cc2cc(ccc2)-c2occn2)CC12CCC2)CC(C)(C)C,COCC(=O)NC(CO)Cc1cccc(-c2ncco2)c1,C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1
O1c2ncc(cc2C([NH2+]CC(O)C(NC(=O)COC)Cc2cc(ccc2)-c2occn2)CC12CCC2)CC(C)(C)C,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(N)Cc1cccc(-c3ncco3)c1)CC1(CCC1)O2,COCC=O,1
O1c2ncc(cc2C([NH2+]CC(O)C2NC(=O)C=3C=CC(=O)N(CCCCc4cc(C2)ccc4)C=3)CC12CCC2)CC(C)(C)C,O=C1NC(CO)Cc2cccc(c2)CCCCn2cc1ccc2=O,C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1
s1ccnc1-c1cc(ccc1)CC(NC(=O)C(OC)OC)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(N)Cc1cccc(-c3nccs3)c1)CC1(CCC1)O2,COC(C=O)OC,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)/C(=N\OCC=C)/C)C(=O)N(CCC)CCC)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,C=CCO/N=C/C,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)/C(=N\OCC=C)/C)C(=O)N(CCC)CCC)C(O)C[NH2+]Cc1cc(OC)ccc1,C=CCO/N=C(/C)c1cc(C=O)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,CCCNCCC,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)C(=O)N(CCC)CCC)CCO)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cc(CCO)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(C)O)c1,COc1cccc(C[NH3+])c1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)C(=O)N(CCC)CCC)CCO)C(O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cccc(CCO)c2)c1,CCCN(C=O)CCC,1
S(=O)(=O)(N(c1cc(cc(c1)/C(=N/OC)/C)C(=O)NC([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,COc1cccc(C[NH2+]C[C@H](O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(c3ccccc3)S(C)(=O)=O)c2)c1,C/C=N\OC,1
S(=O)(=O)(N(c1cc(cc(c1)/C(=N/OC)/C)C(=O)NC([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,CO/N=C(\C)c1cc(C(=O)NCCc2cc(F)cc(F)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,COc1cccc(C[NH2+]CCO)c1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(Oc2ccccc2)c1)C(=O)N(CCC)CCC)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cc(O)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,c1ccccc1,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(Oc2ccccc2)c1)C(=O)N(CCC)CCC)C(O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cc(C=O)cc(Oc3ccccc3)c2)c1,CCCNCCC,1
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(Oc2ccccc2)c1)C(=O)N(CCC)CCC)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cc(Oc2ccccc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH3+])c1,COc1cccc(C)c1,1
